ID_Cabang,Nama_Cabang,URL_Maps,Alamat,Kota_Kabupaten,Provinsi,Rating,Jumlah_Review,Kategori,Jam_Operasional,Telepon,Website,Status_Tempat,Status_IMB,Sewa_Berakhir,Sisa_Hari_Sewa,Status_Halal,Tingkat_Sengketa,Sewa_Tahunan_IDR,Tingkat_Sengketa_Encoded,Status_IMB_Encoded,Status_Halal_Encoded,Kategori_Encoded,Prediksi_Tingkat_Sengketa
GCN-0350,Mie Gacoan,https://www.google.com/maps/place/Mie+gacoan/data=!4m7!3m6!1s0x2e6fc50030149b6d:0x41860d3883955e40!8m2!3d-6.9290861!4d109.3416657!16s%2Fg%2F11xp1zx6p3!19sChIJbZsUMADFby4RQF6VgzgNhkE?authuser=0&hl=id&rclk=1,"38Cr+9G5, Sidomulyo, Banjarmulya, Kec. Pemalang, Kabupaten Pemalang, Jawa Tengah",Kabupaten Pemalang,Jawa Tengah,5.0,1,Restoran Mie,08.00 hingga 20.00,0831-0952-0192,Tidak Ada,Buka,Approved,2028-11-21,920,Menunggu Audit,Low,600000000,0,0,0,0,Low
GCN-0351,Mie Gacoan Bogor - Leuwiliang,https://www.google.com/maps/place/Mie+Gacoan+Bogor+-+Leuwiliang/data=!4m7!3m6!1s0x2e69d9002e6e70f5:0x5f7b26e700adda87!8m2!3d-6.5710892!4d106.6255984!16s%2Fg%2F11md1klkpy!19sChIJ9XBuLgDZaS4Rh9qtAOcme18?authuser=0&hl=id&rclk=1,"Jl. Raya Leuwiliang, Leuwiliang, Kec. Leuwiliang, Kabupaten Bogor, Jawa Barat 16640",Kabupaten Bogor,Jawa Barat,4.7,8,Restoran Mie,08.00 hingga 23.00,Tidak Ada,Tidak Ada,Buka,Approved,2027-09-08,480,Tersertifikasi,Medium,220000000,1,0,2,0,Medium
GCN-0352,Mie Gacoan - Bogor Kedung Badak,https://www.google.com/maps/place/Mie+Gacoan+-+Bogor+Kedung+Badak/data=!4m7!3m6!1s0x2e69c55dcd6a85c7:0x7f9cbc9e26a74922!8m2!3d-6.5625013!4d106.7999253!16s%2Fg%2F11sv5z329d!19sChIJx4VqzV3FaS4RIkmnJp68nH8?authuser=0&hl=id&rclk=1,"Jl. Kedung Badak, Rt.01/Rw.02, Kedungbadak, Tanah Sareal, Kota Bogor, Jawa Barat 16164",Kota Bogor,Jawa Barat,4.8,5005,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-05-01,0,Tersertifikasi,Low,440000000,0,0,2,0,Low
GCN-0353,Dc Mie Gacoan Semarang,https://www.google.com/maps/place/DC+Mie+Gacoan+Semarang/data=!4m7!3m6!1s0x2e7089233176ebf1:0xdd861a131ab09b90!8m2!3d-7.0583049!4d110.4151084!16s%2Fg%2F11q24c760h!19sChIJ8et2MSOJcC4RkJuwGhMaht0?authuser=0&hl=id&rclk=1,"Jl. Murbei No.140, Sumurboto, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",Kota Semarang,Jawa Tengah,5.0,1,Restoran Mie,08.00 hingga 16.00,Tidak Ada,Tidak Ada,Buka,Approved,2027-03-24,312,Menunggu Audit,Medium,640000000,1,0,0,0,Medium
GCN-0354,Mie Gacoan Ciomas,https://www.google.com/maps/place/Mie+Gacoan+Ciomas/data=!4m7!3m6!1s0x2e69c5d332b75ef1:0xc9a640d4f2067820!8m2!3d-6.5965312!4d106.7789826!16s%2Fg%2F11txhvrb0t!19sChIJ8V63MtPFaS4RIHgG8tRApsk?authuser=0&hl=id&rclk=1,"Jl. Re. Abdullah, Rt.03/Rw.05, Pasirmulya, Kec. Bogor Bar., Kota Bogor, Jawa Barat 16118",Kota Bogor,Jawa Barat,4.9,5,Restoran Mie,08.00 hingga 23.00,Tidak Ada,Tidak Ada,Buka,Approved,2028-07-13,789,Proses Perpanjangan,Medium,620000000,1,0,1,0,Medium
GCN-0355,Mie Gacoan Bogor - Yasmin,https://www.google.com/maps/place/Mie+Gacoan+Bogor+-+Yasmin/data=!4m7!3m6!1s0x2e69c5cff090fdb7:0x673f85bd0f26344d!8m2!3d-6.5647245!4d106.7629369!16s%2Fg%2F11s9hd18zy!19sChIJt_2Q8M_FaS4RTTQmD72FP2c?authuser=0&hl=id&rclk=1,"Jl. Brigjen Saptadji Hadiprawira, Rt.01/Rw.13, Cilendek Bar., Kec. Bogor Bar., Kota Bogor, Jawa Barat",Kota Bogor,Jawa Barat,4.8,10006,Restoran Mie,08.00 hingga 23.00,Tidak Ada,Tidak Ada,Buka,Approved,2026-10-02,139,Tersertifikasi,High (Butuh Eskalasi),180000000,2,0,2,0,High (Butuh Eskalasi)
GCN-0356,Mie Gacoan Annora,https://www.google.com/maps/place/Mie+gacoan+annora/data=!4m7!3m6!1s0x2e70b9001866dc25:0x33c8a54bbb612d85!8m2!3d-7.0262497!4d110.895838!16s%2Fg%2F11y3713qyn!19sChIJJdxmGAC5cC4RhS1hu0ulyDM?authuser=0&hl=id&rclk=1,"Depan Bank Bkk, Raya Brati-Kudus, Tengaran, Tirem, Kec. Brati, Kabupaten Grobogan, Jawa Tengah",Kabupaten Grobogan,Jawa Tengah,5.0,1,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,In Progress,2028-05-13,728,Tersertifikasi,Low,320000000,0,2,2,0,Low
GCN-0357,Mie Gacoan Proklamator Bandar Jaya,https://www.google.com/maps/place/Mie+Gacoan+Proklamator+Bandar+Jaya/data=!4m7!3m6!1s0x2e40a9004e6b96fb:0xd3622858fe3ed9a5!8m2!3d-4.9373178!4d105.2129028!16s%2Fg%2F11w3rprqsk!19sChIJ-5ZrTgCpQC4Rpdk-_lgoYtM?authuser=0&hl=id&rclk=1,"3677+44P, Jl. Proklamator Raya, Bandar Jaya Bar., Kec. Terbanggi Besar, Kabupaten Lampung Tengah, Lampung 34163",Kabupaten Lampung Tengah,Lampung,4.7,8,Restoran Mie,08.00 hingga 00.00,Tidak Ada,mitrabalisukses.com,Buka,In Progress,2026-10-17,154,Tersertifikasi,Low,570000000,0,2,2,0,Low
GCN-0358,Mie Gacoan,https://www.google.com/maps/place/Mie+gacoan/data=!4m7!3m6!1s0x2e655f0074657a33:0x331b87960cefe798!8m2!3d-7.4210958!4d109.2546443!16s%2Fg%2F11y01497jt!19sChIJM3pldABfZS4RmOfvDJaHGzM?authuser=0&hl=id&rclk=1,"H7H3+Hv6, Jl. Dr. Soeparno, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53111",Kabupaten Banyumas,Jawa Tengah,4.9,10,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2027-07-01,411,Tersertifikasi,Low,300000000,0,0,2,0,Low
GCN-0359,Mie Gacoan Jogja - Godean,https://www.google.com/maps/place/MIE+GACOAN+JOGJA+-+GODEAN/data=!4m7!3m6!1s0x2e7a590911fd37e1:0x4d86403679c3c577!8m2!3d-7.7783473!4d110.3377024!16s%2Fg%2F11mfb1c0sf!19sChIJ4Tf9EQlZei4Rd8XDeTZAhk0?authuser=0&hl=id&rclk=1,"Jl. Ngapak - Kentheng, Modinan, Banyuraden, Kec. Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55293",Kabupaten Sleman,Di Yogyakarta,4.6,4631,Restoran Mie,10.00 hingga 22.00,Tidak Ada,Tidak Ada,Buka,Approved,2027-05-11,360,Tersertifikasi,High (Butuh Eskalasi),280000000,2,0,2,0,High (Butuh Eskalasi)
GCN-0360,"Mie Ayam,Mie Gacoan &Seblak Podomoro","https://www.google.com/maps/place/Mie+ayam,mie+gacoan+%26seblak+PODOMORO/data=!4m7!3m6!1s0x2e708d00417f7cd5:0xd3d30e69afaf342e!8m2!3d-7.0415859!4d110.5026189!16s%2Fg%2F11yv5hg6h5!19sChIJ1Xx_QQCNcC4RLjSvr2kO09M?authuser=0&hl=id&rclk=1","Xg53+929, Jl. Kayon V, Rt.06 Rw02, Kayon, Batursari, Kec. Mranggen, Kabupaten Demak, Jawa Tengah 59567",Kabupaten Demak,Jawa Tengah,5.0,1,Restoran Mie,10.00 hingga 20.30,0821-3622-4016,Tidak Ada,Buka,Approved,2027-06-22,402,Tersertifikasi,Medium,250000000,1,0,2,0,Medium
GCN-0361,Mie Gacoan Rasa Mantul Dapoer Raya,https://www.google.com/maps/place/Mie+Gacoan+Rasa+Mantul+Dapoer+Raya/data=!4m7!3m6!1s0x2e6fb80ab16f2fcd:0xbf0cf65d2b90d5ef!8m2!3d-6.8857215!4d109.1870082!16s%2Fg%2F11vz6qwqm0!19sChIJzS9vsQq4by4R79WQK132DL8?authuser=0&hl=id&rclk=1,"Babakan Utara, Babakan, Kec. Kramat, Kabupaten Tegal, Jawa Tengah",Kabupaten Tegal,Jawa Tengah,5.0,1,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2027-08-02,443,Tersertifikasi,High (Butuh Eskalasi),680000000,2,0,2,0,High (Butuh Eskalasi)
GCN-0362,Mie Ala Gacoan Mb.Al,https://www.google.com/maps/place/Mie+ala+Gacoan+mb.AL/data=!4m7!3m6!1s0x2e70bf48b21edc37:0x833c576c46b41ab2!8m2!3d-7.0307238!4d110.7187303!16s%2Fg%2F11w7rcdrgh!19sChIJN9weski_cC4Rshq0RmxXPIM?authuser=0&hl=id&rclk=1,"Dangi, Harjowinangun, Kec. Godong, Kabupaten Grobogan, Jawa Tengah 58162",Kabupaten Grobogan,Jawa Tengah,4.85,1,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Tutup Sementara,Approved,2026-06-02,17,Proses Perpanjangan,Low,450000000,0,0,1,0,Low
GCN-0363,Mie Gacoan Bogor - Dramaga Raya,https://www.google.com/maps/place/Mie+Gacoan+Bogor+-+Dramaga+raya/data=!4m7!3m6!1s0x2e69c5066c0ded01:0xedce207a98f16693!8m2!3d-6.5699324!4d106.7392578!16s%2Fg%2F11l3872pry!19sChIJAe0NbAbFaS4Rk2bxmHogzu0?authuser=0&hl=id&rclk=1,"Jl. Nasional 11, Dramaga, Kec. Dramaga, Kabupaten Bogor, Jawa Barat 16680",Kabupaten Bogor,Jawa Barat,4.7,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-01-22,616,Proses Perpanjangan,Low,530000000,0,0,1,0,Low
GCN-0364,Kedai Gacoan,https://www.google.com/maps/place/Kedai+GACOAN/data=!4m7!3m6!1s0x2e7aa1d2bbebe9c1:0x619451844f44015e!8m2!3d-7.3672141!4d109.9218705!16s%2Fg%2F11p_4dh69w!19sChIJwenru9Khei4RXgFET4RRlGE?authuser=0&hl=id&rclk=1,"Perum Jl. Perumahan Griya Madukoro Asri Blok E12, Perum Madukoro Asri, Bumireso, Kec. Wonosobo, Kabupaten Wonosobo, Jawa Tengah 56317",Kabupaten Wonosobo,Jawa Tengah,4.8,1,Restoran Mie,16.00 hingga 23.00,0813-9383-2267,Tidak Ada,Buka,Approved,2027-03-23,311,Tersertifikasi,Low,530000000,0,0,2,0,Low
GCN-0365,Mie Gacoan Karangsambung,https://www.google.com/maps/place/Mie+gacoan+karangsambung/data=!4m7!3m6!1s0x2e7ab1d64f69dca5:0x2c8041fda055df9b!8m2!3d-7.5497725!4d109.6726496!16s%2Fg%2F11w7h3vctk!19sChIJpdxpT9axei4Rm99VoP1BgCw?authuser=0&hl=id&rclk=1,"Jl. Karangsambung, Rt.003/Rw.002, Karangsambung, Kec. Karangsambung, Kabupaten Kebumen, Jawa Tengah",Kabupaten Kebumen,Jawa Tengah,5.0,1,Restoran Mie,10.00 hingga 22.00,0812-8863-6742,Tidak Ada,Buka,Approved,2028-09-16,854,Tersertifikasi,Low,470000000,0,0,2,0,Low
GCN-0366,Mie Gacoan Ponorogo - Urip Sumoharjo,https://www.google.com/maps/place/Mie+Gacoan+Ponorogo+-+Urip+Sumoharjo/data=!4m7!3m6!1s0x2e799fcc13463831:0x4be141129069b6f6!8m2!3d-7.8652032!4d111.4651484!16s%2Fg%2F11kjh5g9kc!19sChIJMThGE8yfeS4R9rZpkBJB4Us?authuser=0&hl=id&rclk=1,"Jl. Urip Sumoharjo No.58, Krajan, Mangkujayan, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63413",Kabupaten Ponorogo,Jawa Timur,4.7,150,Restoran Mie,Buka 24 jam,Tidak Ada,desty.page,Buka,Approved,2028-10-22,890,Tersertifikasi,Medium,400000000,1,0,2,0,Medium
GCN-0367,Mie Yamin Ghacoan Cabang Kupang,https://www.google.com/maps/place/Mie+Yamin+ghacoan+cabang+kupang/data=!4m7!3m6!1s0x2e708115656cb529:0x2b22250fe96351c1!8m2!3d-7.2495709!4d110.4140022!16s%2Fg%2F11kk6z4y1d!19sChIJKbVsZRWBcC4RwVFj6Q8lIis?authuser=0&hl=id&rclk=1,"Jl. Yos Sudarso No.18, Kupangrengas, Kupang Ndukuh, Kec. Ambarawa, Kabupaten Semarang, Jawa Tengah 50612",Kabupaten Semarang,Jawa Tengah,4.1,1,Restoran Mie,10.00 hingga 20.00,Tidak Ada,Tidak Ada,Buka,Approved,2027-05-17,366,Tersertifikasi,Low,470000000,0,0,2,0,Low
GCN-0368,Mie Gacoan Cuandu,https://www.google.com/maps/place/Mie+gacoan+cuandu/data=!4m7!3m6!1s0x2e705d00529de68d:0xc2d29fec57e28768!8m2!3d-6.9458866!4d110.1497241!16s%2Fg%2F11xmrn4h0s!19sChIJjeadUgBdcC4RaIfiV-yf0sI?authuser=0&hl=id&rclk=1,"343X+Jvx, Jl. Botomulyo - Jambangan, Debong Kidul, Botomulyo, Kec. Gemuh, Kabupaten Kendal, Jawa Tengah 51352",Kabupaten Kendal,Jawa Tengah,4.7,1,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,In Progress,2028-11-13,912,Tersertifikasi,Low,760000000,0,2,2,0,Low
GCN-0369,Gacoan Wahid Hasyim,https://www.google.com/maps/place/Gacoan+Wahid+Hasyim/data=!4m7!3m6!1s0x2e655d00087161e7:0xfe8d39d14898cff7!8m2!3d-7.4435781!4d109.2440147!16s%2Fg%2F11x1lhpncz!19sChIJ52FxCABdZS4R98-YSNE5jf4?authuser=0&hl=id&rclk=1,"Jl. Kyai H. Wahid Hasim No.81, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144",Kabupaten Banyumas,Jawa Tengah,4.9,10,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-07-20,65,Tersertifikasi,Low,530000000,0,0,2,0,Low
GCN-0370,Kedai Mie Gacoan,https://www.google.com/maps/place/Kedai+Mie+Gacoan/data=!4m7!3m6!1s0x2e655700215425d7:0x7b7bf7f297812620!8m2!3d-7.4021993!4d109.4338415!16s%2Fg%2F11vqk2dljm!19sChIJ1yVUIQBXZS4RICaBl_L3e3s?authuser=0&hl=id&rclk=1,"Hcxm+4Hr, Jalan Raya, Dusun V, Bandingan, Kec. Kejobong, Kabupaten Purbalingga, Jawa Tengah 53392",Kabupaten Purbalingga,Jawa Tengah,4.2,1,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-08-17,824,Tersertifikasi,Low,310000000,0,0,2,0,Low
GCN-0371,Mie Ala Gacoan Mas Surya (Delivery Order),https://www.google.com/maps/place/Mie+Ala+Gacoan+Mas+Surya+%28Delivery+Order%29/data=!4m7!3m6!1s0x2e70b10c25737cdf:0xf87a9f2986246440!8m2!3d-7.0866996!4d110.9121018!16s%2Fg%2F11kpxt3sq_!19sChIJ33xzJQyxcC4RQGQkhimfevg?authuser=0&hl=id&rclk=1,"Jl. Soponyono Iii No.30, Jetis Utara, Purwodadi, Kec. Purwodadi, Kabupaten Grobogan, Jawa Tengah 58111",Kabupaten Grobogan,Jawa Tengah,5.0,1,Restoran Mie,10.00 hingga 21.00,0895-0569-4283,facebook.com,Buka,Approved,2028-11-03,902,Tersertifikasi,Low,170000000,0,0,2,0,Low
GCN-0372,Mie Judhes Ala Gacoan Icha,https://www.google.com/maps/place/Mie+judhes+ala+gacoan+icha/data=!4m7!3m6!1s0x2e705d004930c1ad:0x53fb9d2f98714c34!8m2!3d-6.9376457!4d110.1426075!16s%2Fg%2F11vxg38pc8!19sChIJrcEwSQBdcC4RNExxmC-d-1M?authuser=0&hl=id&rclk=1,"346R+Rxq Kiongan, Rt.02/Rw.3, Kiongan, Karangsuno, Kec. Cepiring, Kabupaten Kendal, Jawa Tengah 51352",Kabupaten Kendal,Jawa Tengah,4.9,1,Restoran Mie,Buka 24 jam,0896-3590-3543,Tidak Ada,Buka,In Progress,2026-12-15,213,Tersertifikasi,Low,480000000,0,2,2,0,Low
GCN-0373,Mie Gacoan,https://www.google.com/maps/place/Mie+gacoan/data=!4m7!3m6!1s0x2e708b00529ec467:0x20d27a729b0188c3!8m2!3d-6.9963806!4d110.3884365!16s%2Fg%2F11zh_ctph1!19sChIJZ8SeUgCLcC4Rw4gBm3J60iA?authuser=0&hl=id&rclk=1,"293Q+C9V, Jl. Tarupolo Raya, Gisikdrono, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50149",Kota Semarang,Jawa Tengah,4.65,1,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-06-18,33,Tersertifikasi,Low,420000000,0,0,2,0,Low
GCN-0374,Mie Gacoan Mang Bogel,https://www.google.com/maps/place/Mie+Gacoan+Mang+Bogel/data=!4m7!3m6!1s0x2e6f9b0025abea31:0x63dfc69177d2d430!8m2!3d-7.1864374!4d108.913819!16s%2Fg%2F11y78gcnl8!19sChIJMeqrJQCbby4RMNTSd5HG32M?authuser=0&hl=id&rclk=1,"Rw77+Cgm, Jetak, Sindangwangi, Kec. Bantarkawung, Kabupaten Brebes, Jawa Tengah 52274",Kabupaten Brebes,Jawa Tengah,3.0,1,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-04-19,704,Tersertifikasi,Low,460000000,0,0,2,0,Low
GCN-0375,Mie Gacoan Ayam Bakso Om Ali,https://www.google.com/maps/place/Mie+Gacoan+Ayam+Bakso+Om+Ali/data=!4m7!3m6!1s0x2e775ebf3a2e2657:0x515a68d421da37f1!8m2!3d-7.1919199!4d111.398679!16s%2Fg%2F11vz4hl03j!19sChIJVyYuOr9edy4R8TfaIdRoWlE?authuser=0&hl=id&rclk=1,"R95X+6Fm, Jl. Raya Cepu - Randublatung, Rt.04/Rw.01, Kedungjaran, Wulung, Kec. Randublatung, Kabupaten Blora, Jawa Tengah 58382",Kabupaten Blora,Jawa Tengah,5.0,1,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-11-12,180,Tersertifikasi,High (Butuh Eskalasi),590000000,2,0,2,0,High (Butuh Eskalasi)
GCN-0376,Mie Kacoan Mae Pekalongan,https://www.google.com/maps/place/Mie+Kacoan+Mae+Pekalongan/data=!4m7!3m6!1s0x2e7025e704bcba47:0x59a538fcd3bab344!8m2!3d-6.8908611!4d109.6742035!16s%2Fg%2F11tjl7w651!19sChIJR7q8BOclcC4RRLO60_w4pVk?authuser=0&hl=id&rclk=1,"Gg.10 A No.8, Kauman, Kec. Pekalongan Tim., Kota Pekalongan, Jawa Tengah 51127",Kota Pekalongan,Jawa Tengah,5.0,1,Restoran Mie,10.00 hingga 19.00,0815-7268-3419,Tidak Ada,Buka,Approved,2028-08-07,814,Tersertifikasi,Medium,570000000,1,0,2,0,Medium
GCN-0377,Mie Gacor Ala Gacoan,https://www.google.com/maps/place/MIE+GACOR+ALA+GACOAN/data=!4m7!3m6!1s0x2e6f9700580823e9:0xbd1db64f7697814c!8m2!3d-7.0724016!4d109.0346347!16s%2Fg%2F11y0y_11z2!19sChIJ6SMIWACXby4RTIGXdk-2Hb0?authuser=0&hl=id&rclk=1,"W2Hm+2Rh, Jl. Margasari - Jatibarang, Karangdawa, Kec. Margasari, Kabupaten Tegal, Jawa Tengah 52463",Kabupaten Tegal,Jawa Tengah,5.0,1,Restoran Mie,10.00 hingga 21.00,Tidak Ada,Tidak Ada,Buka,Approved,2028-11-29,928,Tersertifikasi,Low,160000000,0,0,2,0,Low
GCN-0378,Mie Ala Gacoan,https://www.google.com/maps/place/Mie+Ala+Gacoan/data=!4m7!3m6!1s0x2e705cb11a2570c1:0xf65cd7302985aa0b!8m2!3d-6.9198623!4d110.1485854!16s%2Fg%2F11whlrqsd3!19sChIJwXAlGrFccC4RC6qFKTDXXPY?authuser=0&hl=id&rclk=1,"34Jx+3C4, Jl. Nusa Indah Karangayu, Kendayaan, Karangayu, Kec. Cepiring, Kabupaten Kendal, Jawa Tengah 51352",Kabupaten Kendal,Jawa Tengah,4.7,1,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2027-12-21,584,Tersertifikasi,Medium,370000000,1,0,2,0,Medium
GCN-0379,Mie Gacoan Banjar Mayjen,https://www.google.com/maps/place/Mie+Gacoan+Banjar+Mayjen/data=!4m7!3m6!1s0x2e6f630022e385b3:0x135505608779f777!8m2!3d-7.3691583!4d108.5346015!16s%2Fg%2F11vx7gtm3h!19sChIJs4XjIgBjby4Rd_d5h2AFVRM?authuser=0&hl=id&rclk=1,"Jl. Lapang Bakti, Banjar, Kec. Banjar, Kota Banjar, Jawa Barat 46311",Kota Banjar,Jawa Barat,4.8,8,Restoran Mie,08.00 hingga 23.00,Tidak Ada,Tidak Ada,Buka,Approved,2026-10-26,163,Tersertifikasi,Low,300000000,0,0,2,0,Low
GCN-0380,Mie Ayam Bakso Gacoan,https://www.google.com/maps/place/Mie+Ayam+Bakso+Gacoan/data=!4m7!3m6!1s0x2e708bbcfc597d81:0xfc35f27cd2d19e1e!8m2!3d-7.0034128!4d110.3951189!16s%2Fg%2F11p6z1dkbd!19sChIJgX1Z_LyLcC4RHp7R0nzyNfw?authuser=0&hl=id&rclk=1,"X9Ww+J2Q, Jl. Simongan, Ngemplak Simongan, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50148",Kota Semarang,Jawa Tengah,4.0,1,Restoran Mie,10.00 hingga 21.00,Tidak Ada,Tidak Ada,Buka,Approved,2028-06-22,768,Tersertifikasi,Low,340000000,0,0,2,0,Low
GCN-0381,Mie Gacoan Cobek Bakar,https://www.google.com/maps/place/Mie+Gacoan+Cobek+Bakar/data=!4m7!3m6!1s0x2e6fa1007d6ef795:0xbcc65882a4d0410b!8m2!3d-6.978316!4d108.8380963!16s%2Fg%2F11wh4c_jfw!19sChIJlfdufQChby4RC0HQpIJYxrw?authuser=0&hl=id&rclk=1,"2Rcq+M6Q, Parereja, Parireja, Kec. Banjarharjo, Kabupaten Brebes, Jawa Tengah 52265",Kabupaten Brebes,Jawa Tengah,5.0,1,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2027-05-20,369,Tersertifikasi,Low,190000000,0,0,2,0,Low
GCN-0382,Mie Ngacoan,https://www.google.com/maps/place/Mie+NGACOAN/data=!4m7!3m6!1s0x2e656d39795dd055:0xb9beb967f9f1dcb3!8m2!3d-7.6232496!4d109.0869539!16s%2Fg%2F11v6wn4tr7!19sChIJVdBdeTltZS4Rs9zx-We5vrk?authuser=0&hl=id&rclk=1,"93Gp+Pq4, Srimaja, Planjan, Kec. Kesugihan, Kabupaten Cilacap, Jawa Tengah 53274",Kabupaten Cilacap,Jawa Tengah,4.7,1,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2027-11-22,555,Tersertifikasi,Low,390000000,0,0,2,0,Low
GCN-0383,Mie Gacoan Bu Yati,https://www.google.com/maps/place/Mie+gacoan+Bu+yati/data=!4m7!3m6!1s0x2e7091e46486552d:0x2ceab86d0bfd715a!8m2!3d-7.0517442!4d110.5740167!16s%2Fg%2F11l5v8jcv8!19sChIJLVWGZOSRcC4RWnH9C2246iw?authuser=0&hl=id&rclk=1,"Whxf+8J2, Jl Gang Pondok Almubasir, Rt.1/Rw.13, Karangawen, Kec. Karangawen, Kabupaten Demak, Jawa Tengah",Kabupaten Demak,Jawa Tengah,4.9,1,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-01-26,620,Tersertifikasi,High (Butuh Eskalasi),730000000,2,0,2,0,High (Butuh Eskalasi)
GCN-0384,Rumah Gacoan,https://www.google.com/maps/place/Rumah+Gacoan/data=!4m7!3m6!1s0x2e6fbba03b2a5675:0x63e8e0954bbe022c!8m2!3d-6.8786706!4d109.0571197!16s%2Fg%2F11w3x6d63b!19sChIJdVYqO6C7by4RLAK-S5Xg6GM?authuser=0&hl=id&rclk=1,"Jl. Hasanudin No.30, Rt.04/Rw.06, Pecolotan, Gandasuli, Kec. Brebes, Kabupaten Brebes, Jawa Tengah 52215",Kabupaten Brebes,Jawa Tengah,5.0,1,Restoran Mie,Buka 24 jam,0856-4053-2174,Tidak Ada,Buka,In Progress,2027-11-29,562,Tersertifikasi,Low,230000000,0,2,2,0,Low
GCN-0385,Mie Gacoan Dan Warkop Jublegan K.J,https://www.google.com/maps/place/Mie+gacoan+dan+warkop+jublegan+k.j/data=!4m7!3m6!1s0x2e6f91004ea003e7:0x71b2e8e362f058b5!8m2!3d-7.1662886!4d109.0902715!16s%2Fg%2F11x96725y4!19sChIJ5wOgTgCRby4RtVjwYuPosnE?authuser=0&hl=id&rclk=1,"Krajan, Jejeg, Kecamatan Bumijawa, Kabupaten Tegal, Jawa Tengah 52466",Kabupaten Tegal,Jawa Tengah,5.0,1,Restoran Mie,09.00 hingga 00.00,0881-3755-652,facebook.com,Buka,Approved,2027-01-24,253,Tersertifikasi,Low,570000000,0,0,2,0,Low
GCN-0386,Mie Gacoan Kotabaru,https://www.google.com/maps/place/Mie+Gacoan+Kotabaru/data=!4m7!3m6!1s0x2e7a5930d6b7875f:0x6330d678abba8199!8m2!3d-7.788613!4d110.3750568!16s%2Fg%2F11jbnqcthc!19sChIJX4e31jBZei4RmYG6q3jWMGM?authuser=0&hl=id&rclk=1,"Jl. Sudarso No.13, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224",Kota Yogyakarta,Di Yogyakarta,4.6,4631,Restoran Mie,09.00 hingga 22.00,Tidak Ada,Tidak Ada,Buka,In Progress,2026-06-29,44,Tersertifikasi,Medium,200000000,1,2,2,0,Medium
GCN-0387,Mie Gacoan Patangpuluhan,https://www.google.com/maps/place/MIE+GACOAN+PATANGPULUHAN/data=!4m7!3m6!1s0x2e7a579af5f48561:0x1456125f0b25e32e!8m2!3d-7.8077059!4d110.3469759!16s%2Fg%2F11sz2mk9jv!19sChIJYYX09ZpXei4RLuMlC18SVhQ?authuser=0&hl=id&rclk=1,"58Vw+2Q5, Jl. Patangpuluhan, Patangpuluhan, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55251",Kota Yogyakarta,Di Yogyakarta,4.6,4631,Restoran Mie,09.00 hingga 23.00,Tidak Ada,Tidak Ada,Buka,Approved,2027-08-08,449,Tersertifikasi,Low,610000000,0,0,2,0,Low
